X,Y,code,plant_name,capacity_mw,fuel_src_primary,primary_output,fuel_src_secondary,secondary_output
-82.39639,29.7675,57241,Gainesville Renewable Energy Center,102.5,Wood,102.5,,
-104.63566,36.46808,57243,Cimarron Solar Facility,30.6,Solar,30.6,,
-102.3533,39.3383,57244,Kit Carson Windpower,51,Wind,51,,
-94.5892,43.6825,57248,Welcome Wind Turbine,2.1,Wind,2.1,,
-82.5856,41.3361,57249,Renewable Energy Services of Ohio,1.6,Biomass,1.6,,
-85.9789,41.625,57250,Earthmovers LFGTE,4.8,Biomass,4.8,,
-94.1475,43.3839,57251,Lakota Wind Wind Farm,10.5,Wind,10.5,,
-94.98028,43.445,57252,Iowa Lakes Superior Wind Farm,10.5,Wind,10.5,,
-70.5942,41.6647,57253,MA Military Reservation Wind Project,4.5,Wind,4.5,,
-117.25794,34.48017,57254,Victor Valley CC CPV Solar,1,Solar,1,,
-75.85221,40.86014,57256,PA Solar Park,10,Solar,10,,
-94.8156,42.3903,57257,Iowa Lakes Community College Wind Farm,1,Wind,1,,
-103.0667,34.36,57258,Texico Wind Ranch LP,1.9,Wind,1.9,,
-101.7653,33.5697,57259,Lubbock Wind Ranch,7.5,Wind,7.5,,
-98.90528,27.57611,57260,Cedro Hill Wind LLC,150,Wind,150,,
-98.96833,35.85556,57261,Taloga Wind LLC,130,Wind,130,,
-98.02389,41.88028,57262,Laredo Ridge Wind LLC,79.9,Wind,79.9,,
-101.49583,36.54889,57263,Little Pringle I Wind Farm,10,Wind,10,,
-101.5414,35.9247,57264,Little Pringle II Wind Farm,10,Wind,10,,
-71.04717,42.3008,57265,Dorchester Solar Site,1,Solar,1,,
-71.0075,42.4033,57266,Revere Solar Site,0.6,Solar,0.6,,
-121.765,38.01694,57267,Marsh Landing Generating Station,764.3,Natural Gas,764.3,,
-78.47692,40.52285,57268,Chestnut Flats Wind Farm,38,Wind,38,,
-71.09256,42.78106,57269,Haverhill Solar Power Project,0.8,Solar,0.8,,
-71.70298,42.10524,57270,NEDC Solar Site,0.8,Solar,0.8,,
-95.8844,45.8033,57274,Grant County Wind LLC,20,Wind,20,,
-97.58,42.69833,57278,Crofton Bluffs Wind LLC,40,Wind,40,,
-75.6578,39.9647,57280,Aqua Ingrams Mill,0.4,Solar,0.4,,
-94.7514,43.76,57281,OREG 3 Inc,5,Other,5,,
-118.35342,35.03372,57282,Alta Wind Energy Center I,150,Wind,150,,
-95.9289,40.0011,57283,Flat Water Wind Farm,60,Wind,60,,
-88.99722,40.88861,57284,Minonk Wind Farm,192.3,Wind,192.3,,
-78.28735,40.72921,57285,Sandy Ridge Wind Farm,48.2,Wind,48.2,,
-99.48014,36.3338,57286,OU Spirit Wind Farm,101.2,Wind,101.2,,
-74.87889,43.11222,57287,Hardscrabble Wind Power LLC,74,Wind,74,,
-94.19194,43.61222,57289,Big Blue,36,Wind,36,,
-102.8969,40.9881,57290,Northern Colorado Wind LLC,174.3,Wind,174.3,,
-118.29528,35.02389,57291,Alta Wind Energy Center II,150,Wind,150,,
-118.29528,35.02389,57292,Alta Wind Energy Center III,150,Wind,150,,
-118.24222,35.00861,57293,Alta Wind Energy Center IV,102,Wind,102,,
-118.24222,35.00861,57294,Alta Wind Energy Center V,168,Wind,168,,
-118.5047,34.7892,57295,Alpine Solar,66,Solar,66,,
-93.15639,44.46191,57296,Carleton College,7.8,Petroleum,4.6,Wind,3.2
-122.04278,47.45583,57298,Cedar Hills,5.4,Biomass,5.4,,
-106.16028,42.04361,57299,Dunlap,111,Wind,111,,
-79.29,39.4047,57300,Criterion Wind Project,70,Wind,70,,
-116.5603,33.8942,57301,Dutch Wind Energy,8,Wind,8,,
-116.5825,33.9053,57302,Garnet Wind Energy Center,6.5,Wind,6.5,,
-100.7444,32.4375,57303,Loraine Windpower Park LLC,150,Wind,150,,
-117.43528,34.55083,57305,Adelanto Solar Project,10,Solar,10,,
-118.1957,35.22963,57306,Pine Tree Solar Project,8.5,Solar,8.5,,
-118.27722,33.7331,57309,Pacific Cruise Ship Terminals Berth 93,1.1,Solar,1.1,,
-118.24141,33.79428,57310,1420 Coil Av #C,1.2,Solar,1.2,,
-118.2069,34.1283,57311,Occidental College Solar Project,1,Solar,1,,
-118.22972,34.0578,57313,Metro Support Services Center Solar,1.2,Solar,1.2,,
-118.28493,33.7831,57314,Los Angeles Harbor College,1.2,Solar,1.2,,
-103.6953,39.4115,57315,Cedar Point Wind,243,Wind,243,,
-105.92762,37.69454,57317,San Luis Valley Solar Ranch,35,Solar,35,,
-111.48401,33.1606,57318,Copper Crossing Solar LLC,20,Solar,20,,
-120.3039,45.9192,57319,Big Horn Wind II,50,Wind,50,,
-120.30389,45.91917,57320,Juniper Canyon I Wind Project,151.2,Wind,151.2,,
-80.60111,36.47667,57321,Mayberry Solar LLC,1.2,Solar,1.2,,
-94.90066,29.83814,57322,Mont Belvieu Cogeneration Unit,12.3,Natural Gas,12.3,,
-118.135,34.7306,57323,Sierra SunTower Solar Gen Station,3.2,Solar,3.2,,
-88.8867,41.7678,57325,FPL Energy Illinois Wind LLC,217.5,Wind,217.5,,
-101.90111,35.94361,57326,Sunray Wind I,49.5,Wind,49.5,,
-105.7872,42.9258,57327,Top of the World Windpower Project,200,Wind,200,,
-75.4375,38.99306,57330,Kent County Wastewater Treatment Solar,1.2,Solar,1.2,,
-98.72222,36.035,57332,Crossroads Wind Farm,227,Wind,227,,
-120.25917,45.65111,57333,Leaning Juniper Wind Power II,201,Wind,201,,
-80.9967,35.2458,57334,DE Solar 10240 Old Dowd Rd,1.9,Solar,1.9,,
-79.9692,36.1053,57335,DE Solar 657 Brigham Rd,1.3,Solar,1.3,,
-80.9967,35.3261,57336,DE Solar 1725 Drywall Dr,1,Solar,1,,
-75.50444,39.18361,57337,Dover Sun Park,10,Solar,10,,
-106.67333,31.79278,57338,Roadrunner Solar,20,Solar,20,,
-74.39951,40.4948,57341,Silver Lake Solar Farm,1.7,Solar,1.7,,
-89.04667,40.59083,57342,White Oak Energy LLC,150,Wind,150,,
-114.6167,42.7167,57343,Cargill B6 Biofactory,2.2,Biomass,2.2,,
-114.2292,42.4183,57344,Cargill Dry Creek Biofactory,2.4,Biomass,2.4,,
-112.27972,43.63194,57345,Cargill Kettle Butte Biofactory,1.8,Biomass,1.8,,
-99.8983,35.4642,57346,Elk City LLC,198.1,Wind,198.1,,
-100.7086,47.1133,57347,Baldwin Wind LLC,102.4,Wind,102.4,,
-115.1794,36.1039,57348,CityCenter Central Plant Cogen Units,8,Natural Gas,8,,
-71.2514,41.6144,57350,Portsmouth Wind Turbine,1.5,Wind,1.5,,
-96.4269,43.9811,57351,Uilk Wind LLC,4.5,Wind,4.5,,
-74.7539,40.2314,57352,Trenton Solar Farm,1,Solar,1,,
-113.19446,38.16065,57353,Thermo No 1,14,Geothermal,14,,
-68.86583,44.09417,57354,Fox Island Wind LLC,4.5,Wind,4.5,,
-77.5744,37.675,57356,Henrico,3.6,Biomass,3.6,,
-107.3828,35.2689,57357,Red Mesa Wind LLC,102.4,Wind,102.4,,
-99.49083,36.27611,57358,Keenan II Renewable Energy Co LLC,151.8,Wind,151.8,,
-120.11,35.98972,57359,Avenal Park,6,Solar,6,,
-120.11028,35.98306,57360,Sun City Project LLC,20,Solar,20,,
-120.11028,35.98278,57361,Sand Drag LLC,19,Solar,19,,
-75.86592,40.15207,57362,Morgantown Solar Park,1.6,Solar,1.6,,
-114.6344,32.7792,57364,Siphon Drop Power Plant,4.4,Hydro,4.4,,
-78.86,36.0311,57365,MP Durham LLC,3.3,Biomass,3.3,,
-78.0703,35.2889,57366,MP Wayne LLC,3.3,Biomass,3.3,,
-75.51492,41.06102,57367,Pocono Solar Project,3,Solar,3,,
-105.95583,37.59858,57368,Cogentrix of Alamosa,30,Solar,30,,
-105.60944,36.71694,57369,Questa Solar Facility,1,Solar,1,,
-123.23472,45.11222,57372,Bellevue Solar Project,1.6,Solar,1.6,,
-113.4945,32.9774,57373,Agua Caliente Solar Project,328.5,Solar,328.5,,
-95.15667,43.675,57374,Lakefield Wind Project LLC,205.5,Wind,205.5,,
-94.73555,44.91694,57375,Adams Wind Generations LLC,20,Wind,20,,
-117.4739,40.1808,57376,Jersey Valley Geothermal Power Plant,12.5,Geothermal,12.5,,
-105.8909,37.68547,57377,Greater Sandhill I,19,Solar,19,,
-118.42444,34.78028,57378,AV Solar Ranch One,230,Solar,230,,
-110.16,34.61,57379,Dry Lake Wind II LLC,65.1,Wind,65.1,,
-73.0236,42.7297,57380,New England Wind LLC,28.5,Wind,28.5,,
-74.2144,40.62,57381,Linden Solar Farm,2.7,Solar,2.7,,
-74.65672,40.16881,57382,Yardville Solar Farm,3.6,Solar,3.6,,
-74.0919,40.6772,57383,WEA Texas Bayonne,1.5,Solar,1.5,,
-74.27528,40.53417,57384,Matrix Buildings A&B (Perth Amboy) Solar,6,Solar,6,,
-96.40639,44.24556,57385,Community Wind North LLC,30,Wind,30,,
-96.06528,44.01889,57386,Ridgewind,25.3,Wind,25.3,,
-97.8956,47.1242,57387,Ashtabula Wind III LLC,62.4,Wind,62.4,,
-76.73547,40.04386,57390,GSK York RDC Solar Facility,1.5,Solar,1.5,,
-110.8106,32.09697,57392,UASTP I,1.2,Solar,1.2,,
-114.7914,42.8656,57393,Big Sky Dairy Digester,1.4,Biomass,1.4,,
-114.99805,33.665,57394,Genesis Solar Energy Project,250,Solar,250,,
-94.75222,45.07167,57396,Danielson Wind Farms LLC,20,Wind,20,,
-74.58685,40.36977,57397,Dow Jones South Brunswick Solar,4.1,Solar,4.1,,
-81.1525,35.90907,57402,Taylorsville Solar LLC,1,Solar,1,,
-112.47667,33.68194,57403,Northwest Regional,3.2,Biomass,3.2,,
-75.41833,43.46222,57404,Oneida Herkimer,3.2,Biomass,3.2,,
-83.26306,42.7225,57405,Eagle Valley,3.2,Biomass,3.2,,
-88.10139,41.34306,57406,Prairie View IL,4.8,Biomass,4.8,,
-88.9925,33.95444,57408,Prairie Bluff,1.6,Biomass,1.6,,
-88.10278,36.03111,57409,West Camden,4.8,Biomass,4.8,,
-80.91,41.795,57410,Geneva,4,Biomass,4,,
-80.58611,40.91444,57411,Mahoning,4,Biomass,4,,
-77.2344,40.0264,57412,Knouse Solar Project 1,0.4,Solar,0.4,,
-70.6089,41.6083,57414,Notus Wind 1,1.7,Wind,1.7,,
-102.88444,30.89472,57415,Sherbino II,150,Wind,150,,
-91.37083,42.58389,57417,Elk Wind Farm,40.8,Wind,40.8,,
-117.60139,34.02861,57419,RPI Fuel Cell LLC,2.8,Biomass,2.8,,
-121.94194,37.43306,57420,UTS SJ1 LLC,1.4,Biomass,1.4,,
-84.4975,43.43389,57421,Gratiot Wind Park,102,Wind,102,,
-121.7294,38.65972,57422,Yolo County Solar Project,1,Solar,1,,
-96.6267,44.5281,57424,Buffalo Ridge II LLC,210,Wind,210,,
-114.61667,42.71722,57425,Double A Digester,4.5,Biomass,4.5,,
-115.43973,43.03715,57427,Ryegrass Windfarm,23,Wind,23,,
-115.46329,43.00613,57428,Hammett Hill Windfarm,23,Wind,23,,
-115.41289,43.04835,57429,Mainline Windfarm,23,Wind,23,,
-115.45203,43.05662,57430,Desert Meadow Windfarm,23,Wind,23,,
-115.40047,43.02806,57431,Cold Springs Windfarm,23,Wind,23,,
-93.14055,43.92056,57432,Oak Glen Wind Farm,44,Wind,44,,
-83.7169,40.5797,57433,Bellefontaine Gas Producers LLC,4.8,Biomass,4.8,,
-96.03778,43.91583,57434,Valley View Transmission LLC,10,Wind,10,,
-77.06417,36.50611,57435,Solar Star North Carolina II LLC,5,Solar,5,,
-80.1739,35.8367,57436,Davidson Gas Producers LLC,1.6,Biomass,1.6,,
-121.26975,44.1427,57437,Juniper Ridge Hydroelectric Project,3,Hydro,3,,
-82.33333,29.7,57438,6th St Solar Park of Gainesville FL,1.6,Solar,1.6,,
-119.91663,35.32374,57439,California Valley Solar Ranch,249.8,Solar,249.8,,
-119.07472,36.02806,57441,Solar Photovoltaic Project #42,5,Solar,5,,
-115.35028,35.79306,57442,Silver State Solar Power North,50,Solar,50,,
-82.74555,42.765,57443,Pine Tree Acres WM LFGTE,12.8,Biomass,12.8,,
-115.48259,43.03378,57444,Two Ponds Windfarm,23,Wind,23,,
-116.9119,39.5911,57446,McGinness Hills,30,Geothermal,30,,
-79.8866,39.0072,57447,Laurel Mountain,129.6,Wind,97.6,Other,32
-75.30948,39.61303,57448,Pilesgrove,17.7,Solar,17.7,,
-84.56182,40.93151,57449,Blue Creek Wind Project,302,Wind,302,,
-116.1511,41.4828,57451,Tuscarora Geothermal Power Plant,18,Geothermal,18,,
-116.35083,33.29889,57455,NRG Solar Borrego I,26,Solar,26,,
-119.39972,40.38056,57456,San Emidio,6.1,Geothermal,6.1,,
-123.17901,44.11631,57457,Seneca Sustainable Energy LLC,19.8,Wood,19.8,,
-74.39127,40.53579,57458,145 Talmadge Solar,3.8,Solar,3.8,,
-116.5527,33.8816,57459,Mountain View IV,49,Wind,49,,
-118.1267,34.1358,57460,Caltech Central,1.1,Biomass,1.1,,
-84.01568,35.02041,57461,"Martins Creek Solar NC, LLC",0.9,Solar,0.9,,
-84.09584,41.38843,57462,Napoleon Solar I,8,Solar,8,,
-90.12083,41.21528,57463,Bishop Hill Energy LLC,200,Wind,200,,
-76.03889,40.93611,57465,Romark PA Solar,1.8,Solar,1.8,,
-77.56111,39.96194,57466,Blue Ridge Landfill,6.4,Biomass,6.4,,
-87.65542,32.96071,57467,Westervelt Moundville Cogen,8.2,Wood,8.2,,
-93.8836,43.3192,57468,Crystal Lake 3 LLC,66,Wind,66,,
-93.30167,42.10278,57469,Garden Wind LLC,150,Wind,150,,
-79.785,34.605,57470,Marlboro Mill,34.2,Wood,34.2,,
-74.40444,40.68444,57471,Murray Hill Solar,1,Solar,1,,
-70.97445,41.7158,57473,Dartmouth Solar,1.6,Solar,1.6,,
-101.39,33.66111,57474,Ralls Wind Farm,10,Wind,10,,
-115.5733,33.20464,57475,John L. Featherstone Plant,49.9,Geothermal,49.9,,
-106.9344,36.8108,57476,TSGT Mobile Generator #15,2,Petroleum,2,,
-111.03444,47.55167,57480,Highwood Generating Station,40.5,Natural Gas,40.5,,
-73.14528,44.43611,57481,Chittenden County Solar Partners,2.2,Solar,2.2,,
-116.57139,33.93417,57482,CPV Sentinel Energy Project,800,Natural Gas,800,,
-121.60194,37.78917,57483,Mariposa Energy Project,199.6,Natural Gas,199.6,,
-118.46,34.93,57484,Manzana Wind LLC,189,Wind,189,,
-74.85667,40.48389,57485,Flemington Solar,7.9,Solar,7.9,,
-75.01222,40.52167,57486,Frenchtown I Solar,3,Solar,3,,
-74.97694,40.51444,57487,Frenchtown II Solar,3,Solar,3,,
-74.91222,40.67583,57488,Lebanon Solar,2,Solar,2,,
-94.6383,37.6475,57489,Oak Grove Gas Producers,3.4,Biomass,3.4,,
-115.65828,32.66329,57490,Imperial Solar Energy Center South,128.9,Solar,128.9,,
-78.4625,34.98556,57492,Sampson County Landfill,9.6,Biomass,9.6,,
-87.57083,40.69444,57493,Settlers Trail Wind Farm LLC,150.4,Wind,150.4,,
-76.60542,40.64056,57494,Masser Farms Realty Solar,1,Solar,1,,
-121.1287,46.658,57496,Tieton Dam Hydro Electric Project,13.8,Hydro,13.8,,
-120.10694,36.53139,57497,Stroud Solar Station,20,Solar,20,,
-120.10333,36.40028,57498,Five Points Solar Station,15,Solar,15,,
-120.1249,36.37873,57499,Westside Solar Station,15,Solar,15,,
-92.93333,41.88333,57500,Laurel Wind Farm,119.6,Wind,119.6,,
-94.7744,41.1973,57501,Rolling Hills Wind Farm,443.9,Wind,443.9,,
-87.39,30.57,57502,Perdido,3,Biomass,3,,
-95.39832,29.70345,57504,TECO CHP-1,48,Natural Gas,48,,
-80.50604,34.98581,57505,Monroe Generating Station,24,Natural Gas,24,,
-121.3911,38.4869,57506,FRV SI Transport Solar LP,1,Solar,1,,
-105.1471,40.59284,57507,RV CSU Power II LLC,3,Solar,3,,
-96.60167,33.16694,57508,McKinney LFG,2.8,Biomass,2.8,,
-104.7817,38.7228,57509,Carson Solar I,1.5,Solar,1.5,,
-116.04472,32.75278,57514,Ocotillo Express LLC,265.4,Wind,265.4,,
-117.94491,34.00893,57515,Walnut Creek Energy Park,480,Natural Gas,480,,
-101.39361,36.54389,57516,KODE Novus I,80,Wind,80,,
-101.62278,36.49944,57517,DeWind Frisco,20,Wind,20,,
-75.59387,40.55621,57519,Trexlertown Solar Array North and South,2,Solar,2,,
-98.71194,33.38361,57520,Trinity Hills,225,Wind,225,,
-120.31611,36.53028,57521,Giffen,10,Solar,10,,
-120.34354,36.42508,57522,Cantua Solar Station,20,Solar,20,,
-120.03055,36.18139,57523,Huron Solar Station,20,Solar,20,,
-111.0331,32.2894,57524,Roger Road WWTP,0.9,Solar,0.9,,
-159.3316,22.08042,57525,Kapaa Photovoltaic Project,1,Solar,1,,
-120.17389,45.28806,57526,North Hurlburt Wind LLC,265,Wind,265,,
-158.03889,21.67528,57529,Kawailoa Wind,69,Wind,69,,
-117.36444,47.15583,57530,Palouse,105.3,Wind,105.3,,
-117.32417,34.18583,57544,Cal State Univ San Bernardino FC01,1.4,Natural Gas,1.4,,
-91.92472,44.1125,57547,Winona County Wind LLC,1.5,Wind,1.5,,
-120.17389,45.28806,57549,South Hurlburt Wind LLC,290,Wind,290,,
-120.17389,45.28806,57550,Horseshoe Bend Wind LLC,290,Wind,290,,
-108.8644,44.7264,57551,Garland Canal Power Plant,2.6,Hydro,2.6,,
-87.9278,44.3481,57553,Shirley Wind,20,Wind,20,,
-104.80663,38.9579,57554,AFA Solar Farm,5.5,Solar,5.5,,
-114.00459,35.24168,57556,La Senita,1,Solar,1,,
-122.0153,37.4194,57557,Sunnyvale City of WPCP,1.6,Biomass,1.6,,
-122.48176,37.75089,57559,Sunset Reservoir North Basin,4.5,Solar,4.5,,
-112.42899,34.71843,57560,Chino Solar Valley,7,Solar,7,,
-112.66167,33.03472,57561,Cotton Center Solar,17,Solar,17,,
-112.66139,33.02111,57562,Paloma Solar,17,Solar,17,,
-113.34397,33.02566,57563,Hyder Solar,16,Solar,16,,
-119.5522,36.6842,57564,Algonquin Power Sanger LLC,61.5,Natural Gas,49,Other,12.5
-81.18222,28.48889,57565,"RP-Orlando, LLC",5.1,Solar,5.1,,
-106.60005,35.16896,57567,Albuquerque Solar Energy Center,2,Solar,2,,
-70.62778,44.63361,57568,Record Hill Wind,50.6,Wind,50.6,,
-84.57028,40.90583,57570,Cooper Farms VW Project,4.5,Wind,4.5,,
-106.77241,34.83314,57571,Los Lunas Solar Energy Center,7,Solar,7,,
-122.0697,37.9978,57573,CCCSD Wastewater Treatment Plnt,3,Natural Gas,3,,
-74.79364,40.2818,57574,ETS Ewing Solar Facility,1.3,Solar,1.3,,
-107.75056,32.16583,57575,Deming Solar Energy Center,9,Solar,9,,
-105.20667,35.64333,57576,Las Vegas Solar Energy Center,5,Solar,5,,
-105.99977,32.86571,57577,Alamogordo Solar Energy Center,5,Solar,5,,
-120.6439,45.5842,57578,PaTu Wind Farm LLC,9,Wind,9,,
-120.8917,37.8583,57579,Robert O Schulz Solar Farm,1.3,Solar,1.3,,
-121.0564,38.6183,57580,DST Cogen,4.2,Natural Gas,4.2,,
-76.91778,41.15111,57581,Allenwood,3.2,Biomass,3.2,,
-76.91778,41.15111,57582,Lycoming County,3,Biomass,3,,
-147.725,64.8167,57583,Battery Energy Storage System,27,Other,27,,
-117.2392,32.8747,57584,University of California San Diego,30,Natural Gas,30,,
-119.1831,34.1414,57585,Oxnard Paper Mill,29,Natural Gas,29,,
-121.84694,38.16944,57586,Shiloh III Wind Project LLC,102.5,Wind,102.5,,
-81.62222,38.30917,57587,The Charleston Clean Energy Facility,2.2,Biomass,2.2,,
-74.4797,40.3622,57588,Matrix Stults Road Solar Facility,2.6,Solar,2.6,,
-72.84778,40.86111,57589,Long Island Solar Farm LLC,31.5,Solar,31.5,,
-97.97556,35.28028,57590,"Minco Wind I, LLC",99.2,Wind,99.2,,
-107.25972,32.63,57591,"Hatch Solar Energy Center I, LLC",5,Solar,5,,
-117.1978,32.7283,57592,Sheraton SD East Tower,1.2,Natural Gas,1.2,,
-99.56806,41.45472,57593,Broken Bow Wind LLC,79.9,Wind,79.9,,
-121.3564,37.6167,57594,Teichert Materials-Teichert Vernalis,1.5,Wind,1.5,,
-79.03,39.445,57595,Pinnacle Wind Force LLC,55.2,Wind,55.2,,
-98.1011,35.5331,57597,Cana Gas Processing Plant,7.5,Petroleum,7.5,,
-72.0825,41.36278,57598,Bridge Street 1 & 2,5,Petroleum,5,,
-72.1022,41.4711,57599,"Fort Hill 1, 2, 3 & 4",10,Petroleum,10,,
-72.01,41.26861,57600,Fishers Island 1,2.5,Petroleum,2.5,,
-72.02,41.3367,57601,Gary Court 1 & 2,5,Petroleum,5,,
-71.8925,41.5672,57602,Jewett City 1,2.5,Petroleum,2.5,,
-72.1175,41.5694,57603,LNG 1 & 2,5,Petroleum,5,,
-72.2322,41.5683,57604,Lebanon Pines 1 & 2,5,Petroleum,5,,
-72.0411,41.3469,57605,Water Treatment 1 & 2,5,Petroleum,5,,
-79.9089,35.9428,57606,Eastside WWTP,5.4,Petroleum,5.4,,
-79.9708,35.9678,57607,Ward WTP,2,Petroleum,2,,
-80.1106,35.9403,57608,Westside WWTP,1.8,Petroleum,1.8,,
-95.43972,42.15972,57609,New Harvest Wind Project LLC,100,Wind,100,,
-81.52555,41.58444,57613,LE Wind Turbine 1,2.5,Wind,2.5,,
-98.34778,35.30972,57616,Blue Canyon Windpower VI LLC,100,Wind,100,,
-84.77917,41.02528,57620,Paulding Wind Farm II,99,Wind,99,,
-72.0833,41.5256,57624,Norwich WWTP,2,Petroleum,2,,
-87.2328,41.1153,57625,"Bos Dairy, LLC",1.2,Biomass,1.2,,
-121.52167,37.71417,57626,Foundation ST,2,Wind,2,,
-81.1383,35.2747,57629,Gaston Memorial Hospital,1.8,Petroleum,1.8,,
-81.1414,35.3119,57630,Long Creek Waste Water Plant,5.1,Petroleum,5.1,,
-94.4447,41.3931,57631,Wolverine,1.5,Wind,1.5,,
-94.4406,41.2258,57632,Bulldog,1.5,Wind,1.5,,
-120.8228,45.7592,57635,Linden Wind Energy Project,50,Wind,50,,
-76.5853,42.94417,57636,Auburn LFG Energy Facility,3.3,Biomass,3.3,,
-84.8172,40.1908,57637,Union City Wind Turbine,1,Wind,1,,
-84.8219,40.2097,57638,Randolph Eastern School Wind Turbine,1,Wind,1,,
-99.73583,37.85528,57639,Ironwood Wind,167.9,Wind,167.9,,
-75.19167,40.13917,57640,500 Virginia Solar,1,Solar,1,,
-104.62,38.1728,57643,"Vestas Towers America, Inc.",1.8,Wind,1.8,,
-96.32157,43.82822,57644,Prairie Rose Wind Farm,200,Wind,200,,
-104.65972,39.90306,57645,City & County of Denver at Denver Int'l,3.4,Solar,3.4,,
-76.2292,39.4836,57646,McCormick & Co. Inc. at Belcamp,1.4,Solar,1.4,,
-74.71861,40.81889,57647,"Toys R Us- DE, Inc. at Mt. Olive, NJ",2.4,Solar,2.4,,
-76.96833,42.88694,57648,Zotos International WPGF,3.4,Wind,3.4,,
-94.8278,43.8047,57649,Elm Creek Wind II LLC,148.8,Wind,148.8,,
-118.95444,35.10278,57651,FRV Cygnus Solar Project,20,Solar,20,,
-123.27861,45.10889,57652,Yamhill Solar LLC,1,Solar,1,,
-123.28909,44.56433,57653,Oregon State University Energy Center,5.7,Natural Gas,5.2,Other,0.5
-70.6206,41.6067,57654,Town of Falmouth WWTP,1.6,Wind,1.6,,
-118.96864,35.41182,57655,Bakersfield College Solar 01,1.1,Solar,1.1,,
-117.51167,33.82639,57656,"Temescal Canyon RV, LLC",1.5,Solar,1.5,,
-111.28278,32.37167,57657,Avra Valley Solar,25,Solar,25,,
-74.97389,39.4175,57660,Vineland Mays Landing Solar,5.7,Solar,5.7,,
-74.34972,40.25667,57661,Manalapan Village Solar,4.6,Solar,4.6,,
-74.55639,40.27972,57662,McGraw Hill Solar,16.6,Solar,16.6,,
-100.37194,37.90139,57663,Cimarron Windpower II,131,Wind,131,,
-73.89662,40.78132,57664,Astoria Energy II,540,Natural Gas,540,,
-93.24778,44.97889,57665,SAF Hydroelectric LLC,9.6,Hydro,9.6,,
-71.9606,41.4731,57666,Foxwoods CoGen,12,Natural Gas,12,,
-75.215,39.485,57667,Seabrook Solar Plant,3.2,Solar,3.2,,
-77.2061,40.2142,57668,CASD Solar,1.3,Solar,1.3,,
-121.41278,38.36472,57669,SMUD at Grundman,17,Solar,17,,
-121.27889,38.25306,57670,SMUD at Van Conett,2.9,Solar,2.9,,
-121.3375,38.23778,57671,SMUD at Fleshman,2.9,Solar,2.9,,
-91.6033,41.7053,57672,Oakdale Renewable Energy Plant,2.8,Natural Gas,2.8,,
-112.4146,33.40906,57673,Macys Goodyear,3.5,Solar,3.5,,
-72.49889,42.15139,57674,Indian Orchard PV Facility,2.3,Solar,2.3,,
-88.02152,40.46405,57675,"Pioneer Trail Wind Farm, LLC",150.4,Wind,150.4,,
-73.2403,42.4525,57676,Silver Lake Solar Photovoltaic Facility,1.8,Solar,1.8,,
-84.15725,34.99917,57677,"Murphy Farm Power, LLC",0.9,Solar,0.9,,
-98.29944,38.84167,57678,"Post Rock Wind Power Project, LLC",201,Wind,201,,
-112.83389,33.305,57680,Arlington Valley Solar Energy II,125.4,Solar,125.4,,
-105.18033,40.04802,57681,City of Boulder WWTP,0.9,Solar,0.9,,
-120.1572,36.9408,57682,City of Madera WWTP,1,Solar,1,,
-118.0175,33.88167,57683,"Staples La Mirada, CA",0.9,Solar,0.9,,
-115.41139,35.80944,57684,Goodsprings Waste Heat Recovery,6.5,Natural Gas,6.5,,
-81.35334,28.7706,57685,Rinehart,10,Solar,10,,
-84.1662,34.98954,57687,"CS Murphy Point, LLC",0.9,Solar,0.9,,
-73.3928,41.1117,57689,Norden 1-3,6,Petroleum,6,,
-112.09694,47.60528,57690,Turnbull Hydro,13,Hydro,13,,
-105.2318,39.909,57692,DOE Golden NWTC Load Side,1.1,Solar,1.1,,
-105.2153,39.9139,57693,DOE Golden NWTC Turbine Side,8.8,Wind,8.8,,
-105.17099,39.7409,57694,DOE Golden NREL Main Campus,3.4,Solar,3.4,,
-120.06861,35.40556,57695,Topaz Solar Farm,312,Solar,312,,
-122.29611,37.82583,57696,Power Generation Station (PGS) 2,3.8,Biomass,3.8,,
